Date,Station,Location,Latitude,Longitude,Weather,Cause,Accident_type,Ship_num,Total_people,Rescued_people,Injured_people,Dead_people,Missed_people,Vessel_type,Tons,Seasons,Month,Hour
2020/11/22 19:08,통영,협수로,34.62694444,128.0416667,양호,정비불량,키손상,1,7,7,0,0,0,어선,39,가을,11,19
2020/11/22 19:35,통영,영해,34.18138889,128.3616667,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,47,가을,11,19
2020/11/23 10:54,목포,영해,34.70166667,125.4430556,양호,정비불량,기관이상,1,2,2,0,0,0,어선,16,가을,11,10
2020/11/23 12:18,인천,영해,37.26666667,126.2405556,양호,정비불량,기관이상,1,4,4,0,0,0,화물선,113,가을,11,12
2020/11/23 14:21,완도,항계 내,34.415,126.6780556,양호,정비불량,기관이상,1,1,1,0,0,0,어선,0.65,가을,11,14
2020/11/23 15:42,통영,협수로,34.655,128.2305556,양호,정비불량,기관이상,1,1,1,0,0,0,어선,2.99,가을,11,15
2020/11/23 16:26,창원,영해,35.05833333,128.7638889,양호,정비불량,기관이상,1,4,4,0,0,0,모터보트,3.4,가을,11,16
2020/11/23 16:30,창원,항계 내,34.91555556,128.5966667,양호,운항부주의,충돌,1,2,2,0,0,0,예부선,2048,가을,11,16
2020/11/23 18:48,완도,항계 내,34.20555556,126.7991667,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,43,가을,11,18
2020/11/24 3:15,울산,항계 내,35.3225,129.2830556,황천5급,운항부주의,충돌,1,3,3,0,0,0,어선,2.99,가을,11,3
2020/11/24 3:15,울산,항계 내,35.3225,129.2830556,황천5급,운항부주의,충돌,1,5,5,0,0,0,낚시어선,3.77,가을,11,3
2020/11/24 6:31,평택,항계 내,37.01694444,126.415,양호,정비불량,화재,1,1,1,0,0,0,예부선,532,가을,11,6
2020/11/24 8:00,동해,영해-EEZ,37.61138889,129.8122222,양호,정비불량,기관이상,1,4,4,0,0,0,어선,29,가을,11,8
2020/11/24 12:17,여수,영해,34.49666667,127.15,양호,운항부주의,충돌,1,2,2,0,0,0,어선,7.93,가을,11,12
2020/11/24 12:17,여수,영해,34.49666667,127.15,양호,운항부주의,충돌,1,2,2,0,0,0,모터보트,0.83,가을,11,12
2020/11/24 12:51,포항,항계 내,36.0375,129.3841667,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.28,가을,11,12
2020/11/24 14:38,완도,항계 내,34.23638889,126.56,양호,정비불량,기관이상,1,2,2,0,0,0,어선,1.3,가을,11,14
2020/11/24 15:41,태안,영해,36.41388889,126.3291667,양호,정비불량,기관이상,1,9,9,0,0,0,낚시어선,4.53,가을,11,15
2020/11/24 16:37,부안,영해,35.71083333,126.3205556,양호,정비불량,기관이상,1,22,22,0,0,0,낚시어선,9.77,가을,11,16
2020/11/24 17:00,서귀포,영해,33.11111111,126.2719444,양호,정비불량,기관이상,1,2,2,0,0,0,어선,6.59,가을,11,17
2020/11/24 18:37,목포,영해,35.37555556,125.9913889,양호,정비불량,기관이상,1,3,3,0,0,0,예부선,27,가을,11,18
2020/11/25 6:57,동해,영해-EEZ,37.84527778,130.2988889,양호,정비불량,추진기이상,1,7,7,0,0,0,어선,32,가을,11,6
2020/11/25 8:18,서귀포,영해,33.50444444,126.9325,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,32,가을,11,8
2020/11/25 10:34,통영,영해,34.53027778,128.2302778,양호,정비불량,침수,1,5,5,0,0,0,어선,29,가을,11,10
2020/11/25 12:25,보령,영해,36.19166667,126.0580556,양호,정비불량,기관이상,1,6,6,0,0,0,낚시어선,8.55,가을,11,12
2020/11/25 13:40,목포,항계 내,34.36444444,126.1302778,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.82,가을,11,13
2020/11/25 14:35,포항,영해,36.22027778,129.3922222,양호,정비불량,기관이상,1,3,3,0,0,0,어선,4.99,가을,11,14
2020/11/25 15:35,목포,항계 내,34.35,126.1166667,양호,정비불량,기관이상,1,2,2,0,0,0,어선,1.2,가을,11,15
2020/11/25 15:38,목포,항계 내,34.76861111,126.2958333,양호,정비불량,키손상,1,15,15,0,0,0,여객선,25,가을,11,15
2020/11/25 15:56,목포,항계 내,34.74888889,126.3666667,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.45,가을,11,15
2020/11/25 16:29,서귀포,영해,33.24333333,126.6344444,양호,정비불량,기관이상,1,1,1,0,0,0,모터보트,1.73,가을,11,16
2020/11/25 16:37,평택,영해,37.15305556,126.5416667,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,7.5,가을,11,16
2020/11/25 21:58,평택,영해,36.99916667,125.9002778,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,36,가을,11,21
2020/11/26 6:25,제주,영해,33.55194444,126.3858333,양호,정비불량,기관이상,1,4,4,0,0,0,어선,7.31,가을,11,6
2020/11/26 9:44,목포,영해,34.90833333,125.05,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,50,가을,11,9
2020/11/26 10:00,목포,영해,34.20027778,125.855,양호,정비불량,기관이상,1,1,1,0,0,0,어선,2.21,가을,11,10
2020/11/26 13:47,울진,영해,37.14027778,129.4791667,양호,운항부주의,부유물감김,1,6,6,0,0,0,낚시어선,3,가을,11,13
2020/11/26 14:41,서귀포,영해,33.16027778,126.2783333,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,0.4,가을,11,14
2020/11/26 15:52,평택,영해,37.00916667,125.7077778,양호,운항부주의,부유물감김,1,22,22,0,0,0,낚시어선,9.77,가을,11,15
2020/11/26 16:11,부산,항계 내,35.15083333,129.1244444,양호,정비불량,기관이상,1,7,7,0,0,0,요트,5.5,가을,11,16
2020/11/27 13:23,부산,영해,35.12805556,129.1227778,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.15,가을,11,13
2020/11/27 14:30,평택,영해,36.87722222,125.9577778,풍랑주의보,운항부주의,부유물감김,1,8,8,0,0,0,어선,29,가을,11,14
2020/11/27 15:38,완도,항계 내,34.30444444,126.5958333,양호,관리소홀,표류,1,0,0,0,0,0,어선,0.56,가을,11,15
2020/11/27 16:00,목포,항계 내,34.86416667,126.3466667,양호,관리소홀,침수,1,0,0,0,0,0,어선,0.16,가을,11,16
2020/11/27 19:36,부산,영해,35.01916667,129.0266667,양호,운항부주의,충돌,1,16,16,0,0,0,화물선,959,가을,11,19
2020/11/27 19:36,부산,영해,35.01916667,129.0266667,양호,운항부주의,충돌,1,7,7,0,0,0,어선,87,가을,11,19
2020/11/28 2:10,군산,항계 내,35.93555556,126.5316667,저시정,관리소홀,침수,1,0,0,0,0,0,어선,9.77,가을,11,2
2020/11/28 10:58,여수,항계 내,34.59333333,127.1605556,양호,관리소홀,좌초,1,0,0,0,0,0,어선,9.77,가을,11,10
2020/11/28 13:08,부산,항계 내,35.13,129.1641667,양호,정비불량,기관이상,1,5,5,0,0,0,요트,2.68,가을,11,13
2020/11/28 16:17,동해,영해,37.80555556,128.9588889,황천6급,정비불량,기관이상,1,9,9,0,0,0,낚시어선,7.93,가을,11,16
2020/11/28 16:31,목포,항계 내,34.36527778,126.135,양호,운항부주의,충돌,1,9,9,0,0,0,어선,49,가을,11,16
2020/11/28 16:31,목포,항계 내,34.36527778,126.135,양호,운항부주의,충돌,1,9,9,0,0,0,어선,20,가을,11,16
2020/11/28 16:31,목포,항계 내,34.36527778,126.135,양호,운항부주의,충돌,1,7,7,0,0,0,어선,9.77,가을,11,16
2020/11/28 17:36,동해,영해-EEZ,37.38944444,130.5141667,황천6급,정비불량,기관이상,1,7,7,1,0,0,어선,73,가을,11,17
2020/11/29 6:36,울진,영해,36.66444444,129.4955556,양호,정비불량,침수,1,9,9,0,0,0,낚시어선,5.7,가을,11,6
2020/11/29 6:47,울진,영해,36.67305556,129.5452778,양호,정비불량,화재,1,10,10,0,0,0,낚시어선,5.46,가을,11,6
2020/11/29 7:46,여수,항계 내,34.52694444,127.1230556,양호,운항부주의,충돌,1,2,2,2,0,0,어선,2.34,가을,11,7
2020/11/29 7:58,속초,영해,38.15527778,128.6747222,양호,정비불량,기관이상,1,11,11,0,0,0,낚시어선,7.93,가을,11,7
2020/11/29 9:07,보령,영해,36.50055556,126.1380556,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.05,가을,11,9
2020/11/29 10:46,여수,항계 내,34.45555556,127.4541667,양호,관리소홀,전복,1,0,0,0,0,0,어선,3,가을,11,10
2020/11/29 10:58,인천,영해,37.38416667,126.3880556,양호,운항부주의,좌초,1,2,2,0,0,0,모터보트,0.3,가을,11,10
2020/11/29 12:43,통영,협수로,34.8175,128.1988889,양호,정비불량,기관이상,1,3,3,0,0,0,고무보트,0.6,가을,11,12
2020/11/29 14:17,동해,영해-EEZ,38.16666667,129.8666667,양호,정비불량,기관이상,1,11,11,0,0,0,어선,58,가을,11,14
2020/11/29 16:58,통영,협수로,34.84083333,128.2294444,양호,정비불량,기관이상,1,3,3,0,0,0,고무보트,0.6,가을,11,16
2020/11/29 17:54,서귀포,영해-EEZ,33.22444444,127.5266667,양호,정비불량,화재,1,5,5,0,0,0,어선,9.77,가을,11,17
2020/11/30 2:21,태안,영해,36.62416667,125.77,양호,기타 ,전복,1,4,2,0,1,1,어선,9.77,가을,11,2
2020/11/30 4:34,목포,영해,35.02805556,126.0155556,양호,운항부주의,부유물감김,1,3,3,0,0,0,예부선,77,가을,11,4
2020/11/30 7:09,목포,영해,34.76916667,125.8366667,양호,운항부주의,침수,1,6,6,0,0,0,어선,9.77,가을,11,7
2020/11/30 13:42,목포,영해,34.7075,125.7902778,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,7.93,가을,11,13
2020/11/30 13:51,포항,영해,35.79305556,129.5130556,양호,정비불량,추진기이상,1,3,3,0,0,0,모터보트,1.14,가을,11,13
2020/11/30 18:57,울산,영해-EEZ,35.51666667,130.4833333,양호,정비불량,추진기이상,1,6,6,0,0,0,어선,20,가을,11,18
2020/12/01 10:25,목포,협수로,34.71527778,125.9241667,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,9.77,겨울,12,10
2020/12/01 12:20,제주,영해,33.6,126.7333333,양호,정비불량,기관이상,1,4,4,0,0,0,어선,3.28,겨울,12,12
2020/12/01 13:08,울진,항계 내,36.67555556,129.4541667,양호,운항부주의,충돌,1,1,1,0,0,0,어선,1.98,겨울,12,13
2020/12/01 13:08,울진,항계 내,36.67555556,129.4541667,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.45,겨울,12,13
2020/12/01 17:47,목포,영해-EEZ,34.01611111,125.0386111,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,76,겨울,12,17
2020/12/01 19:19,여수,항계 내,34.94277778,127.7691667,양호,운항부주의,좌초,1,9,9,0,0,0,화물선,2690,겨울,12,19
2020/12/02 7:30,동해,영해-EEZ,38.2225,131.7441667,양호,정비불량,기관이상,1,6,6,0,0,0,어선,69,겨울,12,7
2020/12/02 8:51,목포,영해,34.12888889,126.1708333,양호,운항부주의,부유물감김,1,7,7,0,0,0,낚시어선,4.99,겨울,12,8
2020/12/02 9:51,제주,영해,33.58138889,126.6977778,양호,정비불량,기관이상,1,2,2,0,0,0,어선,1.8,겨울,12,9
2020/12/02 15:48,동해,영해,37.30805556,129.3083333,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,4.61,겨울,12,15
2020/12/02 16:06,제주,영해,33.56666667,126.6166667,양호,정비불량,추진기이상,1,5,5,0,0,0,어선,9.77,겨울,12,16
2020/12/02 19:26,보령,영해,36.33305556,125.8330556,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,24,겨울,12,19
2020/12/02 22:32,제주,영해,33.51388889,126.2472222,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,5.6,겨울,12,22
2020/12/02 23:36,창원,영해,34.94527778,128.5852778,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,2.23,겨울,12,23
2020/12/03 12:00,제주,항계 내,33.96,126.2977778,양호,기타 ,침수,1,5,5,0,0,0,어선,6.67,겨울,12,12
2020/12/03 13:05,제주,영해,33.70777778,126.475,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.45,겨울,12,13
2020/12/03 14:23,포항,영해,36.05972222,129.4983333,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.99,겨울,12,14
2020/12/03 15:22,울진,영해,36.78305556,129.6330556,양호,정비불량,기관이상,1,7,7,0,0,0,낚시어선,9.77,겨울,12,15
2020/12/04 2:43,통영,협수로,34.73,128.6302778,양호,운항부주의,좌초,1,2,2,0,0,0,어선,6.1,겨울,12,2
2020/12/04 6:57,부안,항계 내,35.62,126.4691667,양호,기타 ,폭발,1,3,3,2,0,0,어선,7.93,겨울,12,6
2020/12/04 12:32,완도,항계 내,34.15916667,126.8163889,양호,안전부주의,작업 중 인명사상,1,3,2,0,0,1,어선,9.77,겨울,12,12
2020/12/04 12:37,부안,영해,35.70388889,126.1833333,양호,운항부주의,부유물감김,1,2,2,0,0,0,예부선,45,겨울,12,12
2020/12/04 16:25,통영,영해,34.55222222,128.4458333,양호,정비불량,기관이상,1,3,3,0,0,0,어선,9.77,겨울,12,16
2020/12/04 16:50,포항,영해-EEZ,36.22166667,129.755,양호,정비불량,키손상,1,5,5,0,0,0,어선,6.4,겨울,12,16
2020/12/04 18:41,군산,영해-EEZ,35.75,125,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,29,겨울,12,18
2020/12/05 8:04,창원,영해,35.02444444,128.6241667,양호,정비불량,기관이상,1,4,4,0,0,0,어선,4.07,겨울,12,8
2020/12/05 8:14,부안,영해,35.5475,126.2466667,양호,정비불량,기관이상,1,5,5,0,0,0,어선,7.93,겨울,12,8
2020/12/05 8:34,태안,영해,36.77666667,126.1275,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,0.8,겨울,12,8
2020/12/05 8:44,군산,영해-EEZ,36.11666667,124.95,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,29,겨울,12,8
2020/12/05 10:51,군산,영해-EEZ,36.05555556,125.3875,양호,안전부주의,작업 중 인명사상,1,11,10,0,1,0,어선,339,겨울,12,10
2020/12/05 11:15,보령,영해,36.31805556,126.4713889,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.3,겨울,12,11
2020/12/05 12:05,완도,항계 내,34.24277778,126.7516667,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,2.1,겨울,12,12
2020/12/05 13:46,부산,영해,35.15444444,129.1916667,양호,운항부주의,부유물감김,1,7,7,0,0,0,요트,3.5,겨울,12,13
2020/12/05 13:49,여수,항계 내,34.52305556,127.2036111,양호,관리소홀,화재,1,0,0,0,0,0,어선,1.09,겨울,12,13
2020/12/05 14:19,보령,영해,36.285,126.5127778,양호,운항부주의,침수,1,9,9,0,0,0,낚시어선,9.77,겨울,12,14
2020/12/05 14:32,서귀포,공해,32.41666667,127.2666667,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,26,겨울,12,14
2020/12/05 15:00,포항,영해,35.71333333,129.51,양호,정비불량,운항저해,1,7,7,0,0,0,낚시어선,7.93,겨울,12,15
2020/12/06 5:57,울진,영해-EEZ,36.98333333,129.8,양호,정비불량,기관이상,1,6,6,0,0,0,어선,9.77,겨울,12,5
2020/12/06 6:58,인천,항계 내,37.47166667,126.5880556,양호,정비불량,기관이상,1,2,2,0,0,0,예부선,47,겨울,12,6
2020/12/06 7:20,서귀포,영해,33.48666667,126.9455556,양호,정비불량,기관이상,1,1,1,0,0,0,낚시어선,3,겨울,12,7
2020/12/06 8:20,여수,영해,34.68611111,127.6994444,양호,운항부주의,좌초,1,11,11,0,0,0,어선,82,겨울,12,8
2020/12/06 9:22,태안,영해,36.55416667,126.1775,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,0.53,겨울,12,9
2020/12/06 10:56,평택,영해,37.07055556,126.5930556,양호,적재불량,침수,1,5,5,0,0,0,어선,7.93,겨울,12,10
2020/12/06 11:40,서귀포,영해-EEZ,33.38861111,127.4916667,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,29,겨울,12,11
2020/12/06 12:45,통영,협수로,34.77638889,128.545,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.59,겨울,12,12
2020/12/06 13:00,서귀포,공해,32.4,127.3833333,양호,정비불량,기관이상,1,9,9,0,0,0,어선,50,겨울,12,13
2020/12/06 14:30,창원,영해,34.81333333,128.7575,양호,정비불량,키손상,1,9,9,0,0,0,어선,5.72,겨울,12,14
2020/12/06 15:29,울산,항계 내,35.42888889,129.3733333,양호,운항부주의,좌초,1,4,4,0,0,0,예부선,173,겨울,12,15
2020/12/06 15:50,창원,영해,35.03611111,128.6258333,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.42,겨울,12,15
2020/12/06 16:19,통영,협수로,34.63833333,128.5672222,양호,정비불량,기관이상,1,3,3,0,0,0,낚시어선,4.99,겨울,12,16
2020/12/06 16:22,태안,영해,36.96916667,125.7841667,양호,정비불량,기관이상,1,6,6,0,0,0,어선,6.1,겨울,12,16
2020/12/06 16:23,통영,협수로,34.72305556,128.6813889,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.5,겨울,12,16
2020/12/06 16:46,울진,항계 내,36.28055556,129.3833333,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,1.71,겨울,12,16
2020/12/06 16:58,완도,항계 내,34.47833333,126.9452778,양호,운항부주의,좌초,1,2,2,0,0,0,모터보트,0.5,겨울,12,16
2020/12/06 18:02,부안,영해,35.70194444,126.3519444,양호,정비불량,추진기이상,1,1,1,0,0,0,요트,5.01,겨울,12,18
2020/12/06 20:04,여수,영해,34.39305556,127.4580556,양호,정비불량,기관이상,1,3,3,0,0,0,어선,4.99,겨울,12,20
2020/12/07 15:40,서귀포,영해-EEZ,33.46666667,127.5333333,양호,배터리 방전,운항저해,1,4,4,0,0,0,어선,6.01,겨울,12,15
2020/12/07 15:51,군산,항계 내,35.845,126.2466667,양호,운항부주의,부유물감김,1,13,13,0,0,0,낚시어선,9.77,겨울,12,15
2020/12/08 1:30,포항,영해,35.74,129.5358333,양호,정비불량,키손상,1,11,11,0,0,0,어선,48,겨울,12,1
2020/12/08 6:43,부산,협수로,35.05833333,128.9216667,양호,운항부주의,좌초,1,2,2,0,0,0,어선,2.74,겨울,12,6
2020/12/08 7:30,서귀포,영해,33.65,126.9,양호,정비불량,기관이상,1,4,4,0,0,0,어선,9.77,겨울,12,7
2020/12/08 8:39,제주,영해,33.60861111,126.9530556,양호,정비불량,기관이상,1,4,4,0,0,0,어선,9.77,겨울,12,8
2020/12/08 14:13,서귀포,영해,33.48638889,126.9686111,양호,운항부주의,충돌,1,4,4,0,0,0,어선,20,겨울,12,14
2020/12/08 14:13,서귀포,영해,33.48638889,126.9686111,양호,운항부주의,충돌,1,2,2,0,0,0,모터보트,1.85,겨울,12,14
2020/12/08 14:28,완도,항계 내,34.34722222,126.745,양호,정비불량,추진기이상,1,2,2,0,0,0,모터보트,1,겨울,12,14
2020/12/08 14:32,울진,영해,37.1,129.6469444,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,29,겨울,12,14
2020/12/08 15:47,인천,영해,37.23555556,125.9366667,양호,운항부주의,부유물감김,1,3,3,0,0,0,예부선,45,겨울,12,15
2020/12/08 21:36,제주,영해,33.95416667,126.3038889,양호,정비불량,기관이상,1,2,2,0,0,0,어선,5.7,겨울,12,21
2020/12/08 21:44,통영,영해,34.63583333,128.1425,양호,정비불량,키손상,1,1,1,0,0,0,어선,4.08,겨울,12,21
2020/12/09 6:11,울진,영해,36.34166667,129.525,양호,운항부주의,충돌,1,2,2,0,0,0,어선,3.39,겨울,12,6
2020/12/09 6:11,울진,영해,36.34166667,129.525,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.97,겨울,12,6
2020/12/09 9:25,포항,영해,36.16638889,129.5825,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3,겨울,12,9
2020/12/09 9:41,여수,영해,34.59333333,127.6052778,양호,운항부주의,좌초,1,3,3,1,0,0,어선,7.93,겨울,12,9
2020/12/09 12:44,보령,영해,36.29833333,126.3702778,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3.2,겨울,12,12
2020/12/09 15:40,통영,협수로,34.93861111,127.9566667,양호,운항부주의,좌초,1,4,4,0,0,0,어선,108,겨울,12,15
2020/12/09 16:47,울진,영해,37.08833333,129.3947222,양호,배터리 방전,운항저해,1,3,3,0,0,0,모터보트,0.4,겨울,12,16
2020/12/09 18:20,동해,영해-EEZ,37.76666667,130.65,양호,정비불량,기관이상,1,2,2,0,0,0,어선,9.77,겨울,12,18
2020/12/09 21:47,울진,영해,37.08416667,129.4630556,양호,운항부주의,부유물감김,1,4,4,0,0,0,유조선,200,겨울,12,21
2020/12/09 23:45,태안,영해,36.73,125.9230556,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,6.67,겨울,12,23
2020/12/10 5:13,울산,영해,35.19555556,129.2452778,양호,연료고갈,운항저해,1,6,6,0,0,0,어선,6.11,겨울,12,5
2020/12/10 8:22,완도,항계 내,34.03305556,126.8330556,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,1.68,겨울,12,8
2020/12/10 10:00,동해,영해-EEZ,37.16666667,130.6166667,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,24,겨울,12,10
2020/12/10 10:26,포항,영해,36.2,129.4522222,양호,배터리 방전,운항저해,1,2,2,0,0,0,어선,7.93,겨울,12,10
2020/12/10 11:00,동해,영해,37.78583333,128.9338889,양호,정비불량,기관이상,1,2,2,0,0,0,어선,2.53,겨울,12,11
2020/12/10 11:56,서귀포,영해-EEZ,32.76666667,125.9333333,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,78,겨울,12,11
