Weather,latitude,longitude,Ship_Type,Accident_Type
양호,37.59444444,129.1241667,모터보트,기관이상
황천5급,34.18833333,126.0105556,유조선,기관이상
양호,37.25472222,126.4994444,모터보트,침수
양호,36.73555556,126.1005556,모터보트,운항저해
양호,33.46666667,126.9166667,어선,화재
양호,37.19305556,125.5755556,어선,화재
양호,34.79833333,126.3391667,어선,침수
양호,36.57888889,126.2838889,어선,기관이상
양호,34.39805556,126.3180556,모터보트,운항저해
양호,38.15888889,129.1311111,어선,기관이상
풍랑주의보,33.23888889,126.5155556,모터보트,침수
양호,34.70638889,127.7916667,어선,운항저해
양호,35.05916667,128.5630556,어선,부유물감김
양호,38.11111111,128.6941667,어선,기관이상
태풍경보,34.54916667,125.6380556,화물선,기관이상
태풍경보,33.21666667,126.4833333,어선,전복
양호,36.6,126.3847222,어선,침수
태풍주의보,35.35388889,126.0388889,어선,침수
양호,36.4925,126.4130556,어선,침수
태풍경보,34.46972222,126.9591667,어선,침수
태풍경보,35.09944444,128.5044444,모터보트,침수
태풍주의보,36.38388889,126.4330556,어선,전복
양호,34.92916667,128.0558333,모터보트,침수
태풍경보,35.50166667,129.3675,어선,침수
양호,36.07861111,129.5616667,어선,전복
양호,35.93388889,126.5291667,기타,침수
풍랑주의보,34.80138889,126.3575,어선,충돌
양호,34.12527778,126.5194444,예부선,화재
양호,37.23138889,129.4538889,어선,기관이상
양호,34.17416667,126.5286111,어선,화재
양호,34.26027778,126.7069444,화물선,기관이상
양호,35.96638889,126.5102778,어선,기관이상
양호,35.13277778,128.675,기타,전복
양호,35.06555556,128.8341667,기타,침몰
양호,35.48277778,129.4305556,어선,침수
양호,33.93944444,126.325,모터보트,침수
양호,34.735,127.7494444,기타,기관이상
양호,33.55777778,126.8066667,모터보트,침수
양호,36.90944444,129.4247222,어선,화재
양호,34.42166667,125.88,어선,기관이상
양호,33.95833333,126.3594444,어선,기관이상
양호,36.30916667,126.5066667,고무보트,운항저해
양호,35.14916667,126.1588889,어선,기관이상
양호,36.04,129.3708333,어선,침몰
양호,36.35805556,126.3125,예부선,부유물감김
양호,35.61805556,126.3027778,어선,전복
양호,34.39416667,127.7991667,어선,충돌
양호,35.02666667,128.7291667,어선,기관이상
양호,35.02333333,128.6194444,어선,부유물감김
양호,34.91944444,128.5841667,어선,부유물감김
양호,33.58333333,126.8666667,어선,기관이상
양호,34.78111111,126.3461111,예부선,기관이상
양호,37.7,129.6772222,여객선,부유물감김
양호,38.49916667,128.4291667,어선,전복
양호,35.04555556,128.7583333,어선,기관이상
양호,37.45805556,126.5980556,모터보트,전복
양호,37.05277778,126.4652778,고무보트,기관이상
양호,36.12555556,129.4130556,기타,운항저해
양호,35.0425,126.1275,어선,전복
양호,36.29277778,126.5041667,고무보트,운항저해
양호,35.13138889,129.1430556,어선,침수
양호,33.41833333,126.2622222,어선,화재
양호,36.51805556,126.4805556,고무보트,기관이상
양호,37.96944444,124.4855556,어선,기관이상
양호,34.48055556,126.9413889,어선,침수
양호,34.48333333,127.3994444,어선,부유물감김
양호,36.10805556,126.4341667,고무보트,기관이상
양호,34.07805556,127.6216667,어선,부유물감김
양호,34.85805556,128.3291667,모터보트,운항저해
양호,37.41,126.4591667,모터보트,운항저해
양호,34.73583333,128.6783333,모터보트,침수
양호,34.41,126.7019444,모터보트,기관이상
양호,34.70611111,128.5594444,모터보트,운항저해
양호,36.68055556,129.7330556,어선,기관이상
양호,33.52611111,126.5041667,모터보트,기관이상
양호,35.94,126.5230556,모터보트,기관이상
양호,36.98305556,126.3308333,모터보트,운항저해
양호,36.04166667,129.4044444,모터보트,기관이상
양호,34.70305556,125.3830556,모터보트,기관이상
양호,37.17055556,126.6016667,모터보트,기관이상
양호,34.99638889,126.2163889,어선,기관이상
양호,33.21666667,126.25,어선,침수
양호,34.81277778,126.3416667,어선,전복
양호,34.58888889,127.7391667,모터보트,기관이상
양호,35.11277778,128.6930556,모터보트,기관이상
양호,35.15666667,126.2197222,어선,기관이상
양호,34.985,126.215,어선,침수
양호,36.50888889,126.4455556,어선,부유물감김
양호,36.38055556,126.3966667,모터보트,기관이상
양호,35.75055556,126.1391667,어선,충돌
양호,35.92944444,126.5255556,어선,운항저해
양호,36.47138889,126.4708333,어선,기관이상
양호,37.37694444,126.5791667,유도선,부유물감김
양호,37.50305556,126.4730556,관공선,기관이상
양호,34.35833333,125.8358333,여객선,부유물감김
양호,34.61666667,127.6502778,어선,충돌
양호,34.80388889,126.3563889,모터보트,운항저해
양호,36.16027778,126.4783333,어선,기관이상
양호,34.82055556,127.3966667,어선,운항저해
양호,36.95,125.8022222,모터보트,기관이상
양호,37.25916667,126.4155556,모터보트,기관이상
양호,36.29805556,126.3130556,모터보트,기관이상
양호,35.01888889,125.9163889,어선,운항저해
양호,36.35416667,126.3916667,고무보트,기관이상
양호,36.67694444,126.1355556,어선,화재
양호,35.67305556,126.4608333,모터보트,기관이상
양호,35.0075,129.0563889,화물선,기관이상
양호,37.05444444,126.4641667,모터보트,기관이상
양호,34.45055556,127.45,모터보트,기관이상
양호,36.40805556,126.4530556,어선,운항저해
양호,35.415,126.2716667,어선,기관이상
양호,36.345,126.3755556,어선,기관이상
양호,34.68722222,127.7472222,어선,충돌
양호,33.46694444,126.2622222,모터보트,침수
양호,34.44833333,126.8194444,어선,기관이상
양호,36.99166667,126.7225,고무보트,기관이상
양호,36.15611111,129.4058333,모터보트,기관이상
양호,36.04888889,129.3722222,기타,침수
양호,33.34194444,126.0602778,어선,인명사상
양호,37.32722222,126.5458333,유조선,부유물감김
풍랑주의보,34.7525,125.7116667,화물선,기관이상
양호,37.11805556,126.6141667,고무보트,기관이상
양호,34.66777778,127.8880556,기타,부유물감김
양호,34.67333333,127.1766667,어선,운항저해
양호,37.33888889,126.4388889,어선,기관이상
양호,35.10111111,128.3430556,어선,침수
양호,34.77361111,126.375,어선,기관이상
양호,36.32805556,126.5113889,모터보트,침몰
양호,35.44805556,126.4116667,어선,기관이상
양호,37.16694444,126.5780556,요트,부유물감김
풍랑주의보,36.92166667,129.725,어선,부유물감김
양호,36.67027778,126.2630556,고무보트,운항저해
양호,35.15416667,126.2019444,어선,기관이상
양호,35.09833333,129.0388889,기타,충돌
양호,37.89527778,128.8555556,어선,운항저해
양호,35.69083333,129.4744444,어선,충돌
양호,36.62444444,125.8105556,어선,충돌
양호,36.20055556,126.3530556,어선,기관이상
양호,35.08638889,128.6866667,모터보트,기관이상
양호,34.7825,126.4088889,예부선,기관이상
양호,35.95861111,126.525,모터보트,기관이상
양호,37.20166667,125.7655556,어선,침수
양호,36.06444444,129.4166667,어선,기관이상
양호,36.02611111,126.0202778,어선,충돌
양호,36.5875,126.1977778,모터보트,운항저해
양호,36.50888889,126.4669444,모터보트,기관이상
양호,37.57305556,131.1558333,어선,부유물감김
양호,36.25805556,126.4027778,어선,부유물감김
양호,35.16388889,128.5916667,기타,운항저해
양호,34.97972222,128.6444444,어선,침몰
양호,34.52916667,125.9955556,어선,부유물감김
양호,36.67666667,126.1266667,어선,기관이상
양호,36.59305556,126.2025,모터보트,기관이상
양호,34.7175,127.7080556,어선,운항저해
양호,37.54194444,126.5855556,모터보트,기관이상
양호,36.43305556,126.4575,어선,부유물감김
양호,37.46027778,126.2994444,어선,화재
양호,37.10694444,126.5430556,고무보트,기관이상
양호,36.11333333,126.4683333,고무보트,기관이상
양호,36.31166667,126.4891667,고무보트,전복
양호,35.63194444,126.4583333,고무보트,기관이상
양호,34.72194444,127.7333333,모터보트,기관이상
양호,33.51555556,126.9755556,예부선,부유물감김
양호,36.99527778,126.7269444,어선,기관이상
양호,35.09527778,129.0483333,어선,화재
양호,36.43055556,126.4869444,어선,충돌
양호,36.41055556,126.4641667,관공선,기관이상
양호,37.25666667,126.5013889,모터보트,침수
양호,34.78055556,126.3805556,어선,충돌
양호,34.72694444,127.8180556,유조선,기관이상
양호,37.40527778,126.4441667,고무보트,방향상실
양호,36.445,129.4458333,어선,운항저해
양호,33.08916667,125.8730556,어선,부유물감김
양호,36.20416667,129.6530556,어선,기관이상
양호,36.12972222,126.5038889,어선,침수
양호,34.60888889,127.7291667,모터보트,침수
양호,37.17805556,129.4105556,화물선,인명사상
양호,36.35777778,126.3880556,고무보트,기관이상
양호,37.07666667,126.5719444,모터보트,부유물감김
양호,36.62055556,126.1813889,어선,기관이상
양호,36.01638889,126.5266667,어선,기관이상
양호,34.73055556,127.8233333,화물선,기관이상
양호,37.50916667,126.3927778,모터보트,기관이상
양호,36.625,126.265,모터보트,기관이상
양호,36.32416667,126.4441667,고무보트,기관이상
양호,37.35305556,126.48,모터보트,기관이상
양호,37.835,128.8777778,어선,침수
양호,35.00055556,128.9725,화물선,기관이상
양호,37.13638889,126.5380556,모터보트,전복
양호,36.38055556,126.4766667,모터보트,운항저해
황천5급,34.76583333,126.3405556,예부선,기관이상
풍랑주의보,37.45666667,126.6238889,화물선,화재
양호,34.315,126.7561111,어선,침수
양호,36.47416667,126.4705556,고무보트,기관이상
양호,36.675,126.1355556,어선,화재
양호,35.1375,128.6016667,어선,운항저해
양호,34.80166667,126.3377778,어선,기관이상
양호,36.39416667,126.4766667,어선,기관이상
양호,35.03,128.7205556,여객선,기관이상
양호,35.09666667,129.0477778,어선,화재
양호,34.52138889,127.1508333,어선,침수
양호,34.73027778,127.7280556,유도선,충돌
양호,36.39833333,126.4266667,고무보트,기관이상
양호,36.04416667,129.3716667,어선,충돌
양호,36.41138889,126.4405556,고무보트,운항저해
양호,37.43916667,126.3730556,모터보트,기관이상
양호,34.72777778,127.7405556,모터보트,침수
양호,36.04916667,129.3727778,유조선,충돌
양호,37.34805556,126.2705556,요트,기관이상
양호,34.91277778,127.7066667,예부선,화재
양호,34.98166667,128.7363889,모터보트,기관이상
양호,34.26555556,126.8905556,어선,화재
양호,34.96944444,128.7519444,모터보트,기관이상
양호,36.70305556,129.7816667,어선,기관이상
양호,37.64194444,129.0691667,어선,기관이상
양호,35.33305556,130.35,어선,부유물감김
양호,37.54583333,126.5838889,모터보트,기관이상
양호,34.98666667,126.0816667,예부선,부유물감김
양호,34.84666667,128.1480556,모터보트,기관이상
양호,37.33805556,126.2716667,모터보트,기관이상
양호,34.05027778,125.9833333,화물선,기관이상
양호,35.835,126.4433333,고무보트,운항저해
양호,34.69666667,126.2508333,예부선,기관이상
양호,35.32055556,129.8941667,어선,충돌
양호,35.00972222,128.8361111,모터보트,기관이상
양호,36.46416667,126.47,어선,기관이상
양호,35.94833333,126.5216667,고무보트,기관이상
풍랑주의보,36.40055556,126.4816667,모터보트,기관이상
양호,33.46666667,126.9166667,어선,충돌
양호,36.75,130.8333333,어선,부유물감김
양호,35.07888889,129.1116667,어선,기관이상
황천4급,34.07583333,126.0641667,화물선,기관이상
양호,34.26194444,127.5411111,어선,부유물감김
양호,34.90916667,128.0605556,어선,운항저해
양호,36.2875,126.3877778,어선,기관이상
양호,36.21916667,126.4266667,어선,운항저해
양호,37.07,126.5466667,고무보트,기관이상
양호,37.22555556,126.3391667,어선,부유물감김
양호,36.30888889,126.5080556,모터보트,기관이상
양호,34.56444444,127.7083333,모터보트,기관이상
양호,34.99777778,128.8483333,기타,기관이상
양호,36.50666667,126.4805556,고무보트,운항저해
양호,36.54916667,126.21,어선,기관이상
양호,34.185,126.0511111,화물선,기관이상
양호,34.8,126.3602778,어선,침수
양호,37.50611111,129.1338889,모터보트,기관이상
양호,36.13166667,126.5066667,어선,충돌
양호,36.28277778,126.4816667,어선,운항저해
양호,36.19388889,126.3788889,모터보트,운항저해
양호,33.3,126.1333333,어선,부유물감김
양호,34.86666667,127.7055556,기타,운항저해
양호,37.51416667,126.4030556,여객선,기관이상
양호,34.67444444,127.7363889,모터보트,운항저해
양호,36.58055556,126.1991667,모터보트,전복
양호,33.52805556,126.9975,어선,기관이상
양호,33.51666667,126.9833333,어선,기관이상
양호,35.93472222,129.5319444,어선,운항저해
양호,34.61666667,128.55,모터보트,운항저해
양호,37.22666667,126.3305556,어선,충돌
양호,37.4675,130.8866667,모터보트,기관이상
양호,35.07111111,128.4583333,어선,기관이상
양호,37.71666667,132.1138889,어선,부유물감김
양호,34.87777778,128.0955556,어선,기관이상
양호,36.09944444,126.3988889,어선,침수
양호,34.445,125.8033333,어선,충돌
양호,33.21666667,126.25,어선,부유물감김
양호,37.175,129.4397222,화물선,기관이상
양호,34.26666667,126.6666667,예부선,부유물감김
양호,34.58527778,127.7561111,모터보트,기관이상
양호,34.68166667,127.7352778,모터보트,기관이상
양호,37.34805556,126.2916667,모터보트,기관이상
양호,36.07222222,126.4430556,예부선,기관이상
양호,37.36666667,129.2666667,어선,침수
양호,36.50166667,129.7702778,어선,부유물감김
양호,36.22194444,126.5308333,어선,운항저해
양호,32.41666667,126.8666667,어선,부유물감김
